Time;Latency
2.8455852178063723;166.92
2.817687323514153;159.33
2.7903311359072194;158.5
2.7635010288311883;163.28
2.7371819714137486;158.83
2.711359499985317;169.97
2.686019691574239;158.96
2.6611491388744777;157.11
2.6367349265912257;157.44
2.61276460907676;158.19
2.5892261891751676;162.33
2.5661080982003894;161.39
2.543399176977377;161.29
2.521088657881084;169.04
2.499166147812553;169.07
2.477621612055548;159.55
2.4564453589610564;167.3
2.435628025410539;166.26
2.4151605630121313;164.59
2.3950342249870302;159.25
2.3752405537061456;160.62
2.3557713688397017;158.58
2.336618756084907;161.56
2.317775056439061;164.98
2.299232855987549;158.14
2.280984976178124;161.22
2.263024464554674;159.35
2.2453445859253405;166.19
2.227938813941423;167.95
2.2108008230649507;158.06
2.19392448090415;157.72
2.1773038408973;158.6
2.1609331353266437;172.23
2.1448067686451013;158.79
2.1289193110995823;160.35
2.1132654926356147;158.14
2.0978401970689315;158.48
2.0826384565104608;157.82
2.0676554460319685;174.95
2.0528864785603114;157.5
2.038326999988962;158.16
2.023972584496082;158.37
2.0098189300590463;171.23
1.9958618541558584;167.21
1.9820972896444387;160.7
1.9685212808112575;163.23
1.955129979581249;173.71
1.9419196418813758;157.61
1.9288866241506282;176.18
1.916027379989624;158.52
1.9033384569433351;158.68
1.8908164934108131;165.39
1.878458215676102;170.74
1.8662604350548286;196.9
1.8542200451512492;166.05
1.8423340192207924;156.18
1.8305994076333987;156.76
1.8190133354331874;162.49
1.8075729999902113;159.05
1.7962756687402726;182.73
1.7851186770089664;157.73
1.7740994259163185;157.25
1.7632153803585497;156.67
1.7524640670636804;158.31
1.74184307271784;156.6
1.7313500421592989;158.3
1.7209826766373868;161.05
1.710738732133593;164.85
1.7006160177422698;164.61
1.6906123941084918;158.81
1.680725771920723;156.69
1.6709541104560675;159.19
1.6612954161759745;170.08
1.6517477413703656;174.54
1.6423091828482492;1186.36
1.6329778806729751;160.35
1.6237520169403594;158.3
1.6146298145979978;167.98
1.6056095363041543;169.33
1.5966894833246867;163.37
1.5878679944665393;170.15
1.5791434450463935;158.22
1.5705142458931345;161.44
1.5619788423828456;165.04
1.5535357135051007;174.9
1.5451833709593743;163.1
1.5369203582804472;172.17
1.5287452499917213;159.53
1.5206566507854158;184.42
1.5126531947286506;157.82
1.5047335444944692;157.86
1.4968963906168937;168.08
1.489140450769138;196.31
1.4814644690641423;156.87
1.473867215376634;169.23
1.4663474846859368;158.77
1.4589040964388;157.22
1.4515358939315333;176.5
1.444241743710772;157.39
1.437020534992218;159.89
1.4298711790967344;175.55
1.4227926089031862;158.26
1.4157837783174563;157.87
1.4088436617570765;228.01
1.4019712536509443;174.9
1.3951655679536097;165.17
1.3884256376736406;158.72
1.3817505144155942;158.44
1.3751392679351369;160.63
1.3685909857068743;169.91
1.3621047725044721;169.38
1.3556797499926585;171.95
1.3493150563307212;161.7
1.3430098457871196;161.29
1.336763288364854;161.04
1.3305745694372388;159.74
1.3244428893937494;156.91
1.3183674632956128;170.16
1.3123475205408384;160.12
1.30638230453838;351.42
1.3004710723911475;168.37
1.2946130945875838;170.21
1.2888076547015408;158.67
1.2830540491001947;195.39
1.2773515866597493;160.85
1.2716995884886886;157.63
1.266097387658342;158.73
1.260544328940542;168.08
1.2550397685521555;160.33
1.2495830739062765;169.03
1.2441736233698857;160.56
1.238810806027774;160.06
1.2334940214525476;160.26
1.2282226794805282;165.12
1.222996199993377;170.86
1.2178140127052695;157.89
1.2126755569554581;158.4
1.2075802815060657;157.05
1.2025276443449524;178.77
1.1975171124935151;162.08
1.1925481618192681;166.85
1.1876202768530728;170.23
1.182732950610879;160.76
1.1778856844198509;159.0
1.1730779877487494;164.47
1.1683093780424536;170.11
1.1635793805605004;200.06
1.1588875282195306;180.07
1.1542333614395326;158.46
1.1496164279937744;160.67
1.145036282862325;163.39
1.140492488089062;170.6
1.1359846126420696;158.15
1.131512232277337;160.1
1.1270749294056612;168.45
1.1226722929626702;190.55
1.1183039182818817;158.06
1.1139694069707116;157.16
1.1096683667893577;157.98
1.1054004115324754;168.18
1.101165160913577;157.74
1.096962240452075;162.03
1.0927912813629035;209.68
1.08865192044865;209.09
1.0845437999941268;162.74
1.0804665676633218;164.0
1.0764198763986652;168.38
1.0724033843225507;162.99
1.0684167546410543;158.64
1.0644596555497912;212.81
1.0605317601418582;160.84
1.0566327463178073;158.96
1.0527622966975956;159.56
1.0489200985344658;161.54
1.045105843630704;158.78
1.0413192282552304;164.69
1.0375599530629733;167.89
1.0338277230159842;160.58
1.0301222473062495;157.67
1.0264432392801557;160.63
1.022790416364568;196.28
1.019163499994481;168.99
1.0155622155422035;163.25
1.011986292248041;160.27
1.0084354631524337;170.41
1.0049094650295232;157.95
1.0014080383221031;158.83
0.9979309270779292;167.89
0.9944778788873481;157.62
0.9910486448222193;172.08
0.9876429793760949;159.42
0.9842606404056288;185.21
0.9809013890731864;165.02
0.9775649897906245;168.28
0.9742512101642156;162.2
0.9709598209406879;159.92
0.9676905959543556;161.67
0.9644433120753141;168.28
0.9612177491586743;159.59
0.958013689994812;181.21
0.95483092026061;158.55
0.9516692284716676;249.64
0.9485284059354574;170.07
0.9454082467054066;158.95
0.9423085475358807;172.95
0.939229107838051;161.14
0.9361697296366241;164.45
0.9331302175274143;159.5
0.9301103786357399;163.26
0.9271100225756246;173.59
0.9241289614097865;165.24
0.9211670096103962;163.92
0.9182239840205866;244.75
0.9152997038166993;172.68
0.9123939904712496;172.71
0.9095066677165937;160.61
0.9066375615092858;160.97
0.9037864999951056;161.09
0.9009533134747448;163.26
0.8981378343701363;160.59
0.895339897191413;160.92
0.8925593385044832;160.58
0.8897959968992062;160.24
0.8870497129581593;158.3
0.8843203292259804;211.82
0.8816076901792749;171.78
0.8789116421970753;173.45
0.8762320335318402;165.88
0.8735687142809836;163.01
0.87092153635892;180.47
0.8682903534696181;165.22
0.8656750210796494;204.24
0.8630753963917225;167.4
0.8604913383186934;209.0
0.8579227074580406;346.44
0.8553693660667965;176.74
0.8528311780369247;160.81
0.8503080088711349;174.49
0.8477997256591256;180.2
0.8453061970542459;165.12
0.8428272932505677;158.87
0.8403628859603615;162.72
0.8379128483919639;313.37
0.8354770552280337;170.19
0.8330553826041843;232.93
0.8306477080879873;179.9
0.8282539106583389;181.13
0.8258738706851828;377.92
0.8235074699095806;173.33
0.8211545914241246;316.54
0.8188151196536855;366.71
0.8164889403364876;175.47
0.814175940505506;158.31
0.8118760084701797;162.03
0.8095890337984327;175.2
0.8073149072989989;158.05
0.8050535210040437;158.13
0.8028047681520771;173.28
0.8005685431711521;159.06
0.7983447416623434;162.1
0.7961332603835003;175.0
0.7939339972332696;433.55
0.7917468512353818;162.72
0.7895717225231967;184.99
0.787408512324503;171.05
0.7852571229465672;162.39
0.7831174577614267;189.4
0.7809894211914228;166.27
0.7788729186949691;168.56
0.7767678567525503;158.22
0.7746741428529477;160.13
0.7725916854796872;156.15
0.770520394097704;217.33
0.7684601791402236;160.86
0.7664109519958496;157.93
0.7643726249958607;159.98
0.7623451114017071;167.66
0.7603283253927079;210.36
0.7583221820539409;243.94
0.7563265973643253;165.6
0.7543414881848913;167.95
0.7523667722472346;158.01
0.7504023681421504;162.54
0.7484481953084469;160.26
0.7465041740219315;171.13
0.744570225384569;164.19
0.7426462713138078;176.52
0.7407322345320712;179.19
0.7388280385564103;169.64
0.736933607688317;164.27
0.7350488670036921;169.41
0.7331737423429684;184.27
0.7313081603013832;165.91
0.7294520482194;165.07
0.727605334173275;184.28
0.7257679469657666;231.76
0.7239398161169864;162.54
0.722120871855386;388.79
0.7203110451088812;168.32
0.718510267496109;161.7
0.7167184713178145;159.62
0.7149355895483672;208.14
0.7131615558274035;164.41
0.7113963044515931;162.4
0.7096397703665274;181.54
0.7078918891587281;160.29
0.706152597047773;157.57
0.7044218308785383;158.06
0.7026995281135541;161.44
0.7009856268254722;184.9
0.6992800656896438;384.91
0.6975827839768048;165.18
0.6958937215458683;188.0
0.6942128188368203;160.08
0.6925400168637196;246.55
0.6908752572077971;169.21
0.6892184820106562;207.53
0.6875696339675684;1208.96
0.6859286563208677;170.52
0.6842954928534372;164.04
0.6826700878822889;169.63
0.6810523862522361;162.33
0.6794423333296539;165.22
0.6778398749963293;168.55
0.6762449576433968;185.03
0.6746575281653606;157.6
0.6730775339542004;160.43
0.6715049228935598;160.18
0.6699396433530154;168.84
0.668381644182427;173.96
0.6668308747063657;163.92
0.6652872847186194;165.4
0.663750824476775;159.83
0.6622214446968747;174.59
0.6606990965481462;176.09
0.6591837316478064;173.41
0.657675302055935;168.79
0.6561737602704192;166.8
0.6546790592219672;187.87
0.65319115226919;167.22
0.6517099931937497;191.43
0.6502355361955737;158.34
0.6487677358881345;169.44
0.6473065472937919;171.46
0.6458519258391991;185.89
0.6444038273507704;170.58
0.6429622080502094;182.94
0.6415270245500974;179.26
0.6400982338495403;174.41
0.6386757933298747;159.39
0.6372596607504293;176.69
0.6358497942443443;176.08
0.634446152314445;174.73
0.633048693829171;160.8
0.6316573780185574;178.98
0.630272164470271;162.11
0.6288930131256971;169.58
0.6275198842760777;177.55
0.6261527385587007;232.69
0.6247915369531383;166.93
0.6234362407775349;166.25
0.6220868116849428;166.32
0.6207432116597054;160.95
0.619405403013887;172.81
0.6180733483837497;160.01
0.6167470107262738;189.82
0.615426353315725;273.18
0.6141113397402641;164.37
0.6128019338986004;214.69
0.6114980999966885;163.63
0.6101998025444663;295.91
0.6089070063526347;175.92
0.6076196765294791;165.53
0.6063377784777291;202.46
0.6050612778914602;161.7
0.6037901407530328;158.68
0.6025243333300705;158.87
0.6012638221724762;161.77
0.6000085741094856;190.14
0.5987585562467576;158.79
0.5975137359635002;170.78
0.5962740809096341;1175.48
0.5950395590029889;180.56
0.5938101384265364;1184.92
0.592585787625657;167.07
0.5913664753054395;161.53
0.5901521704280156;189.01
0.5889428422099254;2328.29
0.5877384601195166;172.12
0.5865389938743747;165.61
0.5853444134387853;173.36
0.5841546890212268;171.6
0.5829697910718937;195.04
0.5817896902802502;181.23
0.5806143575726134;169.58
0.5794437641097653;189.89
0.5782778812845948;214.42
0.5771166807197663;195.87
0.575960134265418;214.76
0.5748082139968872;189.92
0.5736608922124623;167.46
0.5725181414311625;159.14
0.5713799343905439;167.74
0.570246244044531;185.84
0.5691170435612745;173.87
0.5679923063210348;158.68
0.5668720059140899;155.94
0.5657561161386685;164.87
0.5646446109989068;165.66
0.5635374647028306;159.7
0.5624346516603593;194.77
0.5613361464813351;177.39
0.5602419239735743;171.4
0.5591519591409408;4793.47
0.5580662271814439;158.64
0.5569847034853558;160.46
0.5559073636333532;183.13
0.5548341833946788;158.39
0.5537651387253248;164.39
0.5527002057662377;190.24
0.5516393608415424;1287.14
0.5505825804567885;157.67
0.5495298412972153;408.45
0.5484811202260375;162.1
0.5474363942827497;741.03
0.5463956406814517;216.91
0.545358836809191;179.08
0.544325960224325;189.31
0.5432969886549028;1695.6
0.5422718999970634;177.77
0.5412506723134531;195.69
0.5402332838316609;187.51
0.5392197129426709;166.42
0.5382099381993326;163.11
0.5372039383148478;173.33
0.5362016921612753;194.66
0.5352031787680515;165.02
0.5342083773205272;2553.04
0.5332172671585225;177.2
0.5322298277748956;179.59
0.5312460388141287;171.81
0.5302658800709291;177.74
0.5292893314888464;167.5
0.5283163731589037;200.33
0.5273469853182452;175.65
0.5263811483487978;178.49
0.5254188427759481;1439.32
0.5244600492672329;167.12
0.5235047486310448;186.5
0.522552921815352;169.05
0.5216045499064312;167.8
0.5206596141276152;171.75
0.5197180958380535;4922.18
0.5187799765314867;188.56
0.5178452378350336;169.88
0.5169138615079921;1396.14
0.5159858294406527;172.06
0.5150611236531247;192.58
0.5141397262941746;194.44
0.5132216196400778;192.44
0.5123067860934823;189.25
0.511395208182284;191.45
0.5104868685585144;176.18
0.5095817499972405;169.58
0.5086798353954755;182.79
0.5077811077711017;180.95
0.5068855502618053;224.06
0.5059931461240205;189.8
0.5051038787318868;228.66
0.5042177315762169;167.76
0.5033346882634739;192.96
0.5024547325147616;251.77
0.5015778481648231;169.33
0.5007040191610516;183.79
0.49983322956251064;174.1
0.4989654635389646;1484.91
0.49810070536991957;162.75
0.49723893944367403;207.81
0.49638015025637927;189.17
0.49552432241110966;274.17
0.4946714406169425;169.57
0.49382148968804745;189.68
0.49297445454278493;197.6
0.4921303202028144;182.75
0.49128907179221126;194.09
0.4904506945365932;203.34
0.4896151737622549;1332.78
0.4887824948953122;167.74
0.48795264346085504;166.52
0.4871256050821078;206.29
0.4863013654796;173.97
0.48547991047034394;173.48
0.48466122596702127;176.12
0.4838452979771778;184.94
0.48303211260242623;171.61
0.48222165603765704;189.43
0.4814139145702573;214.31
0.48060887457933715;169.97
0.47980652253496425;167.68
0.479006844997406;203.35
0.47820982861637873;192.27
0.477415460130305;236.19
0.4766237263655781;178.63
0.4758346142358338;215.34
0.4750481107412291;193.29
0.4742642029677287;239.68
0.47348287808639805;180.35
0.4727041233527033;165.42
0.47192792610581874;194.3
0.47115427376794033;207.94
0.47038315384360657;190.41
0.4696145539190255;192.29
0.4688484616614088;166.7
0.4680848648183121;256.5
0.46732375121698144;163.17
0.46656510876370716;160.27
0.4658089254431825;167.15
0.46505518931786993;166.49
0.46430388852737253;179.09
0.4635550112878123;3643.62
0.4628085458912135;201.26
0.46206448070489325;3261.51
0.4613228041708565;228.93
0.4605835048051981;192.49
0.45984657119750977;201.85
0.4591119920102933;167.98
0.45837975597837893;184.37
0.45764985190834967;169.31
0.45692226867797076;202.17
0.4561969952356248;172.71
0.45547402059975217;168.36
0.45475333385829686;193.24
0.45403492416815733;172.98
0.4533187807546429;174.47
0.4526048929109348;202.7
0.4518932499975528;182.93
0.4511838414418267;186.08
0.4504766567373724;176.02
0.4497716854435737;213.29
0.44906891718506814;167.42
0.44836834165123807;179.21
0.4476699485957065;178.19
0.44697372783583766;170.11
0.4462796692522416;191.0
0.44558776278828466;204.64
0.4448979984496031;165.94
0.44421036630362226;194.71
0.44352485647907963;189.98
0.44284145916555256;202.18
0.4421601646129902;193.58
0.4414809631312498;210.17
0.44080384508963744;211.59
0.4401288009164527;222.59
0.43945582109853765;163.54
0.43878489618082994;180.78
0.4381160167659201;198.19
0.4374491735136128;188.22
0.4367843571404918;163.32
0.4361215584194895;177.01
0.43546076817946;164.0
0.43480197730475584;182.73
0.43414517673480907;175.25
0.43349035746371584;165.6
0.4328375105398247;172.7
0.43218662706532873;195.69
0.43153769819586124;206.56
0.43089071514009536;175.34
0.4302456691593467;187.92
0.4296025515671803;167.71
0.4289613537290203;163.99
0.42832206706176396;237.72
0.42768468303339824;278.92
0.4270491931626205;179.3
0.4264155890184623;180.05
0.42578386221991643;173.29
0.42515400443556745;180.03
0.42452600738322543;207.03
0.4238998628295628;176.82
0.42327556258975496;1300.6
0.42265309852712296;173.83
0.4220324625527806;236.54
0.42141364662528386;182.36
0.42079664275028345;533.95
0.42018144298018073;169.71
0.4195680394137863;165.91
0.41895642419598195;168.44
0.4183465895173852;193.57
0.41773852761401686;178.04
0.41713223076697187;208.98
0.41652769130209216;165.38
0.4159249015896434;197.93
0.41532385404399363;169.95
0.41472454112329526;1439.02
0.41412695532916943;195.3
0.4135310892063937;200.35
0.4129369353425914;218.37
0.4123444863679248;176.14
0.4117537349547903;2795.0
0.41116467381751587;189.25
0.4105772957120623;168.7
0.40999159343572555;174.94
0.40940755982684274;172.65
0.40882518776450016;181.03
0.4082444701682438;164.62
0.40766539999779233;224.7
0.407087970252753;203.99
0.4065121739723389;169.77
0.40593800423508986;172.38
0.40536545415859465;210.76
0.40479451689921636;226.46
0.4042251856518194;168.81
0.40365745364949945;220.92
0.403091314163315;178.7
0.40252676050202185;167.79
0.4019637860118092;202.44
0.40140238407603857;167.37
0.4008425481149841;181.81
0.40028427158557606;228.52
0.39972754798114546;1595.65
0.3991723708311717;1506.08
0.39861873370103135;183.26
0.39806663019175015;174.44
0.39751605393975603;235.44
0.3969669986166348;178.71
0.3964194579288877;168.15
0.3958734256176909;372.58
0.39532889545865696;188.77
0.39478586126159837;164.32
0.394244316870293;178.64
0.3937042561622515;228.9
0.3931656730484865;172.75
0.3926285614732836;162.6
0.3920929154139749;166.21
0.39155872888071336;181.42
0.3910259959162498;177.74
0.3904947105957114;214.16
0.3899648670263821;193.75
0.38943645934748455;172.66
0.38890948172996426;168.72
0.38838392837627517;190.01
0.3878597935201668;199.82
0.38733707142647383;171.34
0.3868157563909066;180.59
0.3862958427398436;208.06
0.38577732483012567;307.8
0.385260197048852;210.65
0.3847444538131775;168.98
0.3842300895701118;211.9
0.3837170987963199;226.53
0.3832054759979248;165.25
0.38269521571031107;166.11
0.38218631249793034;204.47
0.38167876095410835;178.23
0.38117255570085357;166.86
0.380667691388667;182.85
0.38016416269635395;175.19
0.379661964330837;198.61
0.37916109102697043;206.39
0.37866153754735654;214.7
0.37816329868216264;165.57
0.37766636924894037;229.71
0.37717074409244566;275.77
0.37667641808446084;204.96
0.3761833861236173;4620.2
0.3756916431352204;173.61
0.3752011840710752;204.45
0.3747120039093137;277.0
0.37422409765422343;180.04
0.3737374603360775;185.03
0.37325208701096574;185.59
0.37276797276062723;192.19
0.3722851126922845;186.4
0.37180350193847816;187.04
0.3713231356569039;255.6
0.37084400903024983;177.76
0.3703661172660356;177.26
0.36988945559645253;183.39
0.36941401927820516;210.42
0.3689398035923538;169.43
0.3684668038441585;171.55
0.36799501536292395;191.65
0.36752443350184605;195.72
0.367055053637859;175.3
0.3665868711714842;173.73
0.36611988152667974;163.83
0.3656540801506916;186.94
0.3651894625139055;185.23
0.3647260241097;1357.23
0.36426376045430114;233.42
0.3638026670866375;224.62
0.36334273956819674;2578.27
0.3628839734828833;231.41
0.3624263644368772;231.79
0.3619699080584932;194.03
0.36151459999804225;1313.33
0.361060435927693;173.73
0.3606074115413345;169.38
0.3601555225544406;311.13
0.3597047647039344;201.59
0.3592551337480545;217.46
0.3588066254662217;241.72
0.35835923565890726;486.86
0.35791296014750135;173.1
0.3574677947741836;2301.21
0.3570237354017933;196.59
0.35658077791370174;424.41
0.35613891821368476;169.9
0.35569815222579654;184.6
0.35525847589424425;189.73
0.3548198851832637;180.22
0.3543823760769958;4818.09
0.35394594457936407;164.56
0.35351058671395275;174.95
0.3530762985238865;164.32
0.3526430760717099;165.52
0.35221091543926913;344.94
0.3517798127275932;177.17
0.35134976405677704;178.41
0.3509207655658652;307.91
0.3504928134127361;210.72
0.35006590377398733;974.71
0.3496400328448219;189.46
0.3492151968389351;169.64
0.3487913919884024;169.72
0.348368614543568;220.35
0.34794686077293413;189.29
0.3475261269630515;698.69
0.34710640941841014;174.0
0.34668770446133124;171.36
0.3462700084318598;164.07
0.34585331768765776;171.17
0.34543762860389854;181.8
0.3450229375731616;166.29
0.3446092410053281;200.31
0.34419653532747735;213.84
0.3437848169837842;208.32
0.3433740824354165;390.88
0.3429643281604339;212.21
0.34255555065368726;187.53
0.3421477464267186;188.5
0.3417409120076618;163.6
0.34133504394114444;167.89
0.34093013878818934;162.67
0.34052619312611804;174.15
0.340123203548454;175.35
0.33972116666482693;171.9
0.3393200791008779;165.94
0.3389199374981646;173.41
0.33852073851406783;169.13
0.3381224788216984;169.11
0.33772515510980444;168.81
0.3373287640826803;212.73
0.3369333024600746;175.98
0.3365387669771002;169.36
0.33614515438414455;238.64
0.3357524614467799;171.78
0.33536068494567517;171.35
0.3349698216765077;161.3
0.33457986844987614;181.25
0.3341908220912135;225.66
0.333802679440701;1005.55
0.33341543735318285;172.0
0.3330290926980807;185.57
0.3326436423593097;171.75
0.33225908323519493;182.08
0.3318754122383875;192.12
0.3314926262957827;176.19
0.33111072234843736;173.66
0.3307296973514886;227.1
0.3303495482740731;164.7
0.3299702720992464;165.64
0.3295918658239032;168.11
0.3292143264586983;168.14
0.3288376510279675;173.27
0.32846183656964983;163.56
0.3280868801352096;166.02
0.3277127787895594;173.31
0.3273395296109836;183.08
0.3269671296910621;170.84
0.326595576134595;172.8
0.3262248660595274;162.34
0.32585499659687484;376.04
0.3254859648906496;167.99
0.32511776809778686;317.63
0.3247504033880719;172.33
0.32438386794406726;1334.34
0.32401815896104125;164.32
0.32365327364689594;179.53
0.3232892092220963;199.97
0.3229259629195996;182.95
0.3225635319847852;168.79
0.3222019136753852;167.18
0.321841105261415;630.45
0.3214811040251047;175.6
0.32112190726083084;178.83
0.3207635122750487;405.55
0.32040591638622473;216.81
0.32004911692477017;182.83
0.31969311123297395;207.76
0.31933789666493734;166.42
0.3189834705865079;191.78
0.31862983037521464;171.57
0.31827697342020334;186.92
0.31792489712217215;213.02
0.31757359889330783;180.2
0.3172230761572225;206.64
0.3168733263488904;513.37
0.3165243469145855;161.58
0.31617613531181915;179.25
0.3158286890092787;161.6
0.31548200548676575;172.8
0.3151360822351355;1300.23
0.31479091675623616;253.71
0.31444650656284856;176.85
0.3141028491786269;207.38
0.31375994213803887;196.39
0.31341778298630707;168.08
0.31307636927935034;212.16
0.31273569858372535;195.57
0.31239576847656914;212.16
0.31205657654554136;183.51
0.31171812038876745;181.21
0.3113803976147818;174.89
0.3110434058424714;167.57
0.3107071427010201;224.64
0.3103716058298527;360.68
0.31003679287857994;172.3
0.3097027015069435;438.59
0.3093693293847617;191.07
0.30903667419187486;188.68
0.308704733618092;642.66
0.3083735053631369;201.21
0.3080429871365955;195.54
0.3077131766578625;190.35
0.30738407165608944;162.96
0.30705566987013205;166.49
0.306727969048499;163.94
0.3064009669493002;431.84
0.3060746613401955;183.51
0.30574904999834424;166.03
0.3054241307103545;167.58
0.30509990127223313;184.36
0.30477635948933574;185.38
0.30445350317631736;176.68
0.30413133015708316;164.1
0.30380983826473956;657.37
0.30348902534154554;208.04
0.30316888923886454;176.4
0.30284942781711655;173.42
0.3025306389457301;199.62
0.30221252050309527;181.99
0.3018950703765164;243.75
0.3015782864621654;171.21
0.30126216666503525;168.41
0.3009467088988938;197.85
0.3006319110862381;177.29
0.30031777115824826;174.2
0.3000042870547428;170.63
0.29969145672413305;179.02
0.2993792781233788;654.01
0.2990677492179434;161.93
0.2987568679817501;164.16
0.2984466323971377;163.24
0.29813704045481704;190.61
0.29782809015382755;173.06
0.29751977950149444;170.96
0.2972121065133853;178.7
0.2969050692132682;167.98
0.29659866563306875;168.93
0.2962928938128285;196.1
0.29598775180066283;218.66
0.29568323765271975;166.2
0.2953793494331383;170.55
0.2950760852140078;162.34
0.29477344307532677;172.99
0.2944714211049627;182.72
0.29417001739861165;1288.12
0.2938692300597583;709.02
0.29356905719963594;217.76
0.29326949693718735;201.77
0.29297054739902506;164.58
0.29267220671939265;170.57
0.29237447304012576;326.96
0.2920773445106134;166.55
0.29178081928776;216.64
0.29148489553594686;194.8
0.29118957142699453;253.19
0.2908948451401251;168.99
0.2906007148619248;167.06
0.2903071787863067;174.4
0.2900142351144739;214.14
0.28972188205488264;181.29
0.28943011782320605;177.9
0.2891389406422974;505.97
0.28884834874215437;176.5
0.28855834035988315;168.43
0.28826891373966257;167.09
0.287980067132709;197.95
0.2876917987972408;179.17
285.5159928321838;188.3
142.7579964160919;184.34
95.17199761072794;184.61
71.37899820804596;184.67
57.10319856643677;176.95
47.58599880536397;177.85
40.787998976026266;181.31
35.68949910402298;180.33
31.723999203575982;181.47
28.551599283218383;196.36
25.95599934838035;1209.42
23.792999402681986;189.59
21.962768679398756;176.6
20.393999488013133;189.29
19.034399522145588;191.82
17.84474955201149;197.87
16.79505840189317;185.82
15.861999601787991;181.08
15.02715751748336;177.58
14.275799641609192;175.83
13.59599965867542;189.89
12.977999674190174;175.51
12.413738818790602;176.08
11.896499701340993;175.99
11.420639713287354;193.86
10.981384339699378;177.82
10.574666401191994;180.64
10.196999744006567;180.61
9.845379063178752;180.0
9.517199761072794;198.2
9.21019331716722;179.51
8.922374776005745;188.81
8.65199978279345;159.08
8.397529200946584;157.21
8.157599795205252;174.54
7.9309998008939955;184.87
7.716648454923887;195.67
7.51357875874168;161.88
7.320922893132919;160.77
7.137899820804596;161.09
6.963804703223996;163.18
6.79799982933771;174.37
6.639906810050787;159.54
6.488999837095087;195.87
6.344799840715196;162.17
6.206869409395301;158.51
6.074808358131571;159.09
5.948249850670496;158.53
5.82685699657518;158.9
5.710319856643677;172.67
5.598352800631056;158.27
5.490692169849689;159.98
5.387094204380827;173.82
5.287333200595997;157.5
5.19119986967607;160.69
5.098499872003283;162.24
5.009052505827786;156.56
4.922689531589376;161.17
4.839254115799726;162.49
4.758599880536397;164.26
4.680590046429243;169.67
4.60509665858361;158.96
4.53199988622514;159.73
4.461187388002872;158.13
4.392553735879751;165.29
4.325999891396725;169.55
4.261432728838565;158.42
4.198764600473292;161.35
4.137912939596867;169.91
4.078799897602626;158.78
4.021352011720899;157.22
3.9654999004469977;165.41
3.9111779840025185;157.21
3.8583242274619436;173.7
3.8068799044291177;157.62
3.75678937937084;159.16
3.7079999069114784;160.18
3.6604614465664596;158.99
3.6141264915466307;171.04
3.568949910402298;161.52
3.5248888003973313;172.4
3.481902351611998;180.67
3.4399517208696846;206.14
3.398999914668855;172.79
3.359011680378633;157.47
3.3199534050253936;157.34
3.2817930210595843;159.05
3.2444999185475436;177.29
3.2080448632829643;157.5
3.172399920357598;159.55
3.137538382771251;196.02
3.1034347046976505;156.57
3.07006443905574;158.41
3.0374041790657853;168.1
3.005431503496672;167.61
2.974124925335248;165.43
2.943463843630761;156.88
2.91342849828759;162.05
2.8839999275978165;171.85
2.8551599283218385;157.99
2.826891018140434;162.83
2.799176400315528;160.41
2.7719999304095517;166.87
2.7453460849248446;157.2
2.7191999317350843;156.34
2.6935471021904136;157.57
2.668373764786765;173.71
2.6436666002979985;160.94
2.619412778276916;161.82
2.595599934838035;161.69
2.572216151641296;167.17
2.5492499360016416;160.83
2.5266902020547244;169.29
2.504526252913893;160.59
2.48274776375812;159.19
2.461344765794688;157.66
2.4403076310443064;162.36
2.419627057899863;168.6
2.3992940574133095;157.93
2.3792999402681985;158.4
2.3596363043982134;165.95
2.3402950232146216;168.92
2.3212682344079987;157.94
2.302548329291805;170.57
2.2841279426574705;168.69
2.26599994311257;157.73
2.248157423875463;157.62
2.230593694001436;158.94
2.213302270016929;159.03
2.1962768679398756;157.91
2.1795113956655254;168.63
2.1629999456983624;160.9
2.1467367882119084;157.27
2.1307163644192824;156.26
2.114933280238399;167.74
2.099382300236646;158.74
2.084058341840758;174.75
2.0689564697984335;159.91
2.0540718908790203;183.19
2.039399948801313;165.41
2.02493611937719;166.24
2.0106760058604496;159.01
1.996615334490796;158.92
1.9827499502234989;159.08
1.9690758126357506;159.04
1.9555889920012592;159.81
1.9422856655250602;169.4
1.9291621137309718;158.0
1.9162147169945225;162.36
1.9034399522145589;171.11
1.8908343896171116;157.84
1.87839468968542;157.81
1.866117600210352;166.65
1.8539999534557392;157.58
1.842038663433444;158.9
1.8302307232832298;169.82
1.8185732027527632;158.68
1.8070632457733153;178.89
1.7956980681269423;159.84
1.784474955201149;170.54
1.7733912598272288;160.88
1.7624444001986657;158.61
1.7516318578661585;156.53
1.740951175805999;178.13
1.7303999565586898;158.03
1.7199758604348423;169.81
1.709676603785532;158.13
1.6994999573344276;161.6
1.689443744569135;158.24
1.6795058401893166;157.49
1.6696841686092623;158.5
1.6599767025126968;181.91
1.6503814614577101;166.47
1.6408965105297921;157.52
1.6315199590410505;163.08
1.6222499592737718;163.22
1.6130847052665753;159.49
1.6040224316414822;158.17
1.5950614124703009;157.71
1.586199960178799;169.45
1.5774364244872034;177.8
1.5687691913856254;171.23
1.560196682143081;158.97
1.5517173523488252;156.86
1.5433296909847776;161.05
1.53503221952787;165.52
1.526823491081197;172.98
1.5187020895328927;156.99
1.5106666287417134;159.51
1.502715751748336;156.96
1.4948481300114338;158.09
